# Wavelength(micron) Intensity(MJy/sr) Error
13.169509 697.688833 6.899064
13.171969 695.077216 7.050127
13.174429 699.126841 7.079207
13.176889 702.947049 7.098788
13.179349 703.049449 7.409347
13.181808 705.412743 7.276015
13.184268 707.256358 7.348018
13.186728 700.197703 7.409203
13.189188 707.467651 7.307791
13.191648 702.919681 7.413708
13.194108 705.277930 7.534753
13.196568 708.058082 7.278337
13.199028 695.019670 7.325108
13.201488 700.919406 7.278959
13.203948 704.269606 7.112556
13.206408 689.482093 7.088084
13.208868 697.794139 6.947393
13.211328 694.593764 6.886471
13.213788 696.234134 7.059747
13.216248 707.845537 6.988703
13.218708 698.260210 7.019548
13.221168 700.797828 7.110841
13.223628 705.890164 7.006160
13.226088 698.471870 7.273874
13.228548 713.070916 7.361856
13.231008 705.327226 7.047084
13.233468 707.392175 7.373028
13.235928 705.755917 7.204453
13.238388 706.279961 6.988739
13.240848 703.666060 7.338364
13.243308 689.220211 7.076899
13.245768 697.688249 6.951329
13.248228 701.767063 6.959190
13.250688 697.385668 6.737037
13.253148 686.439250 7.154572
13.255608 694.150499 7.064974
13.127689 726.571777 7.242885
13.130149 724.300086 7.286992
13.132609 725.221510 7.485224
13.135069 724.475098 7.657897
13.137529 725.584903 7.720685
13.139989 721.755578 7.681145
13.142449 729.603061 7.813542
13.144909 730.290554 7.771086
13.147369 731.448185 7.833360
13.149829 729.144860 7.741629
13.152289 730.683879 7.758191
13.154749 734.959120 7.602781
13.157209 739.200331 7.626614
13.159669 741.291348 7.484479
13.162129 739.029599 7.357282
13.164589 740.061089 7.244351
13.167049 741.402856 7.211845
13.169509 741.477424 7.063525
13.171969 740.459815 6.955477
13.174429 739.262556 6.877199
13.176889 738.484724 6.811981
13.179349 740.358361 6.892310
13.181808 736.603946 6.788607
13.184268 736.076067 6.903792
13.186728 734.163818 6.835577
13.189188 735.793667 7.045815
13.191648 734.077003 7.057269
13.194108 734.938056 7.146070
13.196568 732.912354 7.149228
13.199028 733.231059 7.278508
13.201488 739.189216 7.284546
13.203948 731.975688 7.452763
13.206408 727.194214 7.303990
13.208868 740.405094 7.442008
13.211328 738.333774 7.440055
13.213788 740.296790 7.578444
13.216248 742.010929 7.524473
13.218708 741.566678 7.534223
13.221168 744.970510 7.495089
13.223628 741.293165 7.526543
13.226088 745.769575 7.549265
13.228548 744.298672 7.572655
13.231008 746.281833 7.487438
13.233468 746.647905 7.509341
13.235928 743.270104 7.444305
13.238388 743.595835 7.499958
13.240848 743.997843 7.480190
13.243308 746.273777 7.781404
13.245768 738.438683 7.745678
13.248228 744.665426 7.306208
13.250688 745.838999 7.269201
13.253148 748.517734 7.388627
13.255608 743.667019 7.374347
13.258068 735.237569 7.734756
13.260528 740.266625 7.432171
13.262988 742.004751 7.363738
13.265448 739.254289 7.203430
13.267908 743.858731 7.223358
13.270368 741.750207 7.121725
13.272828 746.916480 7.207774
13.275288 748.276269 7.058438
13.277748 746.180311 7.090225
13.280208 750.500831 7.030304
13.282668 748.526415 7.021816
13.285128 745.739936 6.948759
13.287588 752.214067 7.005084
13.290048 750.386502 7.031484
13.292508 753.252570 7.156293
13.294968 742.636163 7.110470
13.297428 744.360433 7.190537
13.299888 754.903290 7.298147
13.302348 749.324860 7.348291
13.304808 749.310225 7.307529
13.307268 747.050913 7.370913
13.309728 746.005042 7.370234
13.312187 750.950914 7.466693
13.314647 744.047628 7.392832
13.317107 743.606866 7.417933
13.319567 748.373349 7.410430
13.322027 745.270142 7.391585
13.324487 745.532732 7.274105
13.326947 746.914266 7.297587
13.329407 746.937876 7.197793
13.331867 747.759542 7.170525
13.334327 751.068105 7.077610
13.336787 755.230516 7.203686
13.339247 754.421526 7.039761
13.341707 751.504232 7.037053
13.344167 748.449219 6.896314
13.346627 756.960873 6.955109
13.349087 757.784054 6.912312
13.351547 755.837433 6.954068
13.354007 760.353553 6.861632
13.356467 758.540185 6.900229
13.358927 757.004954 6.774212
13.361387 760.656728 6.888604
13.363847 757.187188 6.868060
13.366307 755.902164 6.824795
13.368767 756.567668 6.818697
13.371227 753.877458 6.849609
13.373687 753.769691 6.915160
13.376147 754.005585 6.974839
13.378607 750.152869 7.040913
13.381067 749.547512 7.043350
13.383527 749.038300 7.134717
13.385987 748.212694 7.185713
13.388447 746.557471 7.235035
13.390907 739.768077 7.155388
13.393367 744.786489 7.274948
13.395827 743.951308 7.317900
13.398287 751.720106 7.441143
13.400747 751.925446 7.367132
13.403207 748.733219 7.425895
13.405667 754.813385 7.436979
13.408127 755.108544 7.475562
13.410587 754.497860 7.421947
13.413047 755.524136 7.462260
13.415507 757.238210 7.348217
13.417967 758.835761 7.451619
13.420427 756.004062 7.299713
13.422887 757.332041 7.422236
13.425347 759.346927 7.381512
13.427807 759.052660 7.465224
13.430267 761.436757 7.395098
13.432727 759.418376 7.458166
13.435187 763.926856 7.387227
13.437647 757.405056 7.446228
13.440106 761.762939 7.358359
13.442566 763.542280 7.475666
13.445026 759.175836 7.385729
13.447486 755.559397 7.433336
13.449946 754.093848 7.388187
13.452406 756.444048 7.452114
13.454866 755.061486 7.420364
13.457326 756.396722 7.429785
13.459786 757.751227 7.299281
13.462246 760.619982 7.433518
13.464706 758.071587 7.364825
13.467166 764.222948 7.460034
13.469626 767.074680 7.442756
13.472086 762.253788 7.548573
13.474546 768.772915 7.478031
13.477006 767.934384 7.586062
13.479466 766.930695 7.518451
13.481926 771.007829 7.580078
13.484386 766.556393 7.504011
13.486846 773.817000 7.551608
13.489306 771.667138 7.452466
13.491766 774.125312 7.566117
13.494226 774.589322 7.454976
13.496686 776.983965 7.585936
13.499146 777.387590 7.500857
13.501606 777.255371 7.516151
13.504066 779.444014 7.577107
13.506526 781.147454 7.619427
13.508986 782.010573 7.581764
13.511446 780.233059 7.652409
13.513906 784.636875 7.601309
13.516366 787.078762 7.684245
13.518826 786.672031 7.558297
13.521286 789.635542 7.549319
13.523746 791.648204 7.537213
13.526206 790.724650 7.580759
13.528666 790.979689 7.551649
13.531126 786.168437 7.503083
13.533586 784.622511 7.452393
13.536046 786.069322 7.416994
13.538506 788.686791 7.458124
13.540966 784.397583 7.409359
13.543426 786.715396 7.472816
13.545886 782.262973 7.472610
13.548346 784.021166 7.455583
13.550806 782.830590 7.500694
13.553266 777.806356 7.515859
13.555726 779.571069 7.582031
13.558186 781.993273 7.570539
13.560646 779.991987 7.637983
13.563106 779.321011 7.642880
13.565566 779.872535 7.754822
13.568026 780.576738 7.752633
13.570485 783.166206 7.780796
13.572945 779.135196 7.809149
13.575405 776.560191 7.829909
13.577865 779.892883 7.840491
13.580325 777.673692 7.940909
13.582785 779.440379 7.906663
13.585245 775.831184 7.890404
13.587705 769.858666 7.812110
13.590165 771.758918 7.839820
13.592625 775.171695 7.738431
13.595085 770.779643 7.821024
13.597545 774.541456 7.740350
13.600005 775.468513 7.800238
13.602465 766.667291 7.579116
13.604925 772.065718 7.587592
13.607385 768.690993 7.587182
13.609845 767.901466 7.613973
13.612305 759.558431 7.547165
13.614765 761.492883 7.663403
13.617225 766.268982 7.452031
13.619685 765.790978 7.543462
13.622145 760.112912 7.419026
13.624605 766.880853 7.590633
13.627065 765.852281 7.418775
13.629525 767.910343 7.572436
13.631985 765.838433 7.393675
13.634445 763.652015 7.496145
13.636905 763.594140 7.432665
13.639365 770.128333 7.677214
13.641825 757.230299 7.442994
13.644285 761.182102 7.610659
13.646745 763.842394 7.611098
13.649205 764.511074 7.773290
13.651665 759.456960 7.575025
13.654125 762.832245 7.732020
13.656585 758.463633 7.647719
13.659045 762.459663 7.740922
13.661505 762.387288 7.658439
13.663965 764.664524 7.832138
13.666425 765.418928 7.635273
13.668885 764.643287 7.746930
13.671345 760.662252 7.598370
13.673805 760.894430 7.646355
13.676265 763.010664 7.482037
13.678725 760.518999 7.595497
13.681185 757.432068 7.426380
13.683645 758.664964 7.525649
13.686105 755.019826 7.485089
13.688565 756.410790 7.500248
13.691025 758.168223 7.433231
13.693485 754.779660 7.489192
13.695945 754.031786 7.301892
13.698404 752.097331 7.275617
13.700864 750.192997 7.157817
13.703324 756.078220 7.184007
13.705784 751.299550 7.083934
13.708244 751.224911 7.069009
13.710704 750.296594 7.078775
13.713164 747.389394 7.131386
13.715624 744.178938 7.032338
13.718084 744.960673 7.057315
13.720544 735.183899 7.014639
13.723004 740.298601 7.190180
13.725464 743.464776 7.307718
13.727924 740.940250 7.153333
13.730384 743.403375 7.114891
13.732844 740.821571 7.117329
13.735304 736.403246 7.043857
13.737764 739.557241 6.970025
13.740224 737.564100 7.021680
13.742684 735.267856 6.973798
13.745144 737.861755 6.915067
13.747604 740.831811 6.942482
13.750064 735.632867 6.870975
13.752524 738.631432 6.871718
13.754984 738.870565 6.966658
13.757444 738.023295 6.900011
13.759904 746.756999 6.988082
13.762364 739.791083 6.924378
13.764824 742.210921 6.926540
13.767284 742.693858 6.863045
13.769744 742.599057 7.063620
13.772204 741.508603 6.833038
13.774664 745.635203 6.883247
13.777124 745.467397 6.888926
13.779584 744.737657 6.799666
13.782044 744.518273 6.767689
13.784504 740.876421 6.766065
13.786964 742.196872 6.682484
13.789424 748.183851 6.753557
13.791884 743.642246 6.583858
13.794344 736.998796 6.646160
13.796804 740.461317 6.570126
13.799264 738.999519 6.580329
13.801724 735.218994 6.458257
13.804184 735.476301 6.645586
13.806644 735.614475 6.536061
13.809104 736.684950 6.664244
13.811564 734.925568 6.614548
13.814024 734.198649 6.733244
13.816484 734.720635 6.670478
13.818944 740.544176 6.902029
13.821404 735.513140 6.766496
13.823864 736.141751 6.985468
13.826324 739.225118 7.000217
13.828783 739.887814 7.178041
13.831243 738.540510 7.121100
13.833703 741.180457 7.404070
13.836163 734.118937 7.269644
13.838623 744.273115 7.528253
13.841083 743.190755 7.306149
13.843543 741.038350 7.292269
13.846003 742.542013 7.187708
13.848463 742.748773 7.342345
13.850923 745.615160 7.485742
13.853383 745.514699 7.303313
13.855843 741.152042 7.160424
13.858303 739.299252 7.162555
13.860763 739.397739 7.088538
13.863223 738.610165 7.098480
13.865683 739.953976 6.998890
13.868143 740.746145 7.056031
13.870603 741.139916 7.007155
13.873063 739.064341 6.969028
13.875523 742.218591 6.977142
13.877983 740.854780 6.927986
13.880443 742.845374 6.912498
13.882903 745.017507 6.891833
13.885363 742.842831 6.783171
13.887823 742.475315 6.714779
13.890283 744.618581 6.679631
13.892743 740.899190 6.573971
13.895203 750.414839 6.638632
13.897663 752.449348 6.664705
13.900123 748.424822 6.591796
13.902583 750.629534 6.695444
13.905043 749.146454 6.700251
13.907503 753.319183 6.798443
13.909963 756.238614 6.838430
13.912423 759.362410 7.032727
13.914883 751.846581 7.082616
13.917343 750.767310 7.121159
13.919803 754.340037 7.248686
13.922263 754.669529 7.221526
13.924723 755.368937 7.235243
13.927183 762.695475 7.258821
13.929643 758.045119 7.103753
13.932103 761.480625 7.018899
13.934563 763.047061 6.956606
13.937023 763.285563 6.793095
13.939483 765.370097 6.874833
13.941943 766.924984 6.782304
13.944403 765.361013 6.712819
13.946863 767.164812 6.641718
13.949323 763.295529 6.759335
13.951783 761.023794 6.629432
13.954243 771.407067 6.868425
13.956702 763.953654 6.801603
13.959162 767.264631 6.944705
13.961622 773.748166 7.017308
13.964082 773.025920 7.227969
13.966542 772.349704 7.031448
13.969002 773.325294 7.206810
13.971462 770.287815 7.088506
13.973922 772.549059 7.232379
13.976382 773.939969 7.206844
13.978842 771.274211 7.335841
13.981302 769.508952 7.223248
13.983762 771.855472 7.309283
13.986222 771.035726 7.300223
13.988682 768.426286 7.278476
13.991142 769.949331 7.288420
13.993602 768.426493 7.218246
13.996062 768.953803 7.166392
13.998522 774.185872 7.269661
14.000982 767.964681 7.164171
14.003442 768.188914 6.988796
14.005902 771.777883 6.936035
14.008362 770.531253 6.742163
14.010822 766.503333 6.639747
14.013282 769.530986 6.488383
14.015742 770.254388 6.505483
14.018202 768.509342 6.540995
14.020662 767.567681 6.711998
14.023122 769.829566 6.711225
14.025582 773.451820 6.860484
14.028042 774.758172 7.010504
14.030502 772.665738 7.260747
14.032962 769.692596 7.374706
14.035422 775.488939 7.673713
14.037882 777.785824 7.738815
14.040342 774.778191 7.731518
14.042802 782.890320 7.719353
14.045262 779.358646 7.675992
14.047722 778.464094 7.703977
14.050182 784.267971 7.855464
14.052642 781.825348 7.714643
14.055102 778.797807 7.523008
14.057562 780.755707 7.410028
14.060022 781.297150 7.476668
14.062482 776.863590 7.118100
14.064942 781.851583 7.214345
14.067402 780.862064 7.175266
14.069862 776.594082 7.091704
14.072322 779.646318 7.004225
14.074782 782.522847 7.050126
14.077242 781.291541 7.003727
14.079702 783.649651 7.088858
14.082162 785.197005 7.201559
14.084622 784.779819 7.273755
14.087081 786.086209 7.359743
14.089541 784.615821 7.340443
14.092001 784.095486 7.378049
14.094461 790.695092 7.459101
14.096921 790.796583 7.556117
14.099381 787.379367 7.596760
14.101841 790.256521 7.705429
14.104301 796.953040 7.771194
14.106761 804.426124 7.675441
14.109221 795.764421 7.392259
14.111681 791.428002 7.353270
14.114141 788.604211 7.112525
14.116601 796.224369 7.246816
14.119061 796.307566 7.207809
14.121521 797.518656 7.164272
14.123981 798.323690 7.158758
14.126441 800.434787 7.434669
14.128901 803.042375 7.562814
14.131361 803.485321 7.565156
14.133821 805.481489 7.571970
14.136281 799.724596 7.416748
14.138741 802.642849 7.370932
14.141201 806.799628 7.349020
14.143661 808.692061 7.352814
14.146121 804.439857 7.356923
14.148581 811.154646 7.452583
14.151041 809.533834 7.516795
14.153501 811.136132 7.471677
14.155961 815.652490 7.422051
14.158421 816.389553 7.399433
14.160881 819.372274 7.427184
14.163341 826.352536 7.479600
14.165801 822.029646 7.528478
14.168261 817.854557 7.572169
14.170721 826.268199 7.538492
14.173181 832.096473 7.531387
14.175641 829.610406 7.288559
14.178101 842.917518 7.345846
14.180561 845.577111 7.278472
14.183021 844.245578 7.291627
14.185481 850.030762 7.342472
14.187941 848.822140 7.509259
14.190401 844.272359 7.432910
14.192861 849.075731 7.714187
14.195321 850.668169 7.667540
14.197781 848.725979 7.793758
14.200241 853.080187 7.711015
14.202701 855.556471 7.783691
14.205161 852.693027 7.594067
14.207621 857.064789 7.735282
14.210081 857.595968 7.689252
14.212541 854.645043 7.566195
14.215000 852.567332 7.461692
14.217460 853.623318 7.331325
14.219920 848.070285 7.311947
14.222380 851.972751 7.210566
14.224840 853.597287 7.346525
14.227300 844.679294 7.071341
14.229760 845.940721 7.296158
14.232220 846.355764 7.289497
14.234680 845.819746 7.478304
14.237140 845.509871 7.506205
14.239600 847.569909 7.867686
14.242060 842.482669 7.764531
14.244520 840.233849 7.956626
14.246980 843.990729 8.089316
14.249440 841.449534 8.019268
14.251900 843.928311 7.744663
14.254360 845.180915 7.585933
14.256820 843.378950 7.299832
14.259280 843.702545 7.085986
14.261740 843.790541 6.995566
14.264200 838.135549 6.899202
14.266660 838.069858 7.037393
14.269120 840.957591 7.139924
14.271580 842.096846 7.356476
14.274040 841.135742 7.538114
14.276500 846.812842 7.876514
14.278960 850.816305 7.946343
14.281420 843.564294 7.956988
14.283880 847.064016 7.826892
14.286340 853.458866 7.835093
14.288800 859.373155 7.563144
14.291260 872.611935 7.670807
14.293720 871.570452 7.565851
14.296180 872.438368 7.644475
14.298640 876.109473 7.532608
14.301100 896.700612 7.831877
14.303560 921.194458 7.824308
14.306020 966.152852 8.087436
14.308480 1027.830234 8.668518
14.310940 1058.057654 8.733649
14.313400 1059.695875 9.091536
14.315860 1051.521172 9.084306
14.318320 1016.454417 8.907733
14.320780 968.113071 8.303446
